"sbj" "actindx" "actname" "timebodyacc-mean-x" "timebodyacc-mean-y" "timebodyacc-mean-z" "timegravityacc-mean-x" "timegravityacc-mean-y" "timegravityacc-mean-z" "timebodyaccjerk-mean-x" "timebodyaccjerk-mean-y" "timebodyaccjerk-mean-z" "timebodygyro-mean-x" "timebodygyro-mean-y" "timebodygyro-mean-z" "timebodygyrojerk-mean-x" "timebodygyrojerk-mean-y" "timebodygyrojerk-mean-z" "timebodyaccmag-mean" "timegravityaccmag-mean" "timebodyaccjerkmag-mean" "timebodygyromag-mean" "timebodygyrojerkmag-mean" "freqbodyacc-mean-x" "freqbodyacc-mean-y" "freqbodyacc-mean-z" "freqbodyacc-meanfreq-x" "freqbodyacc-meanfreq-y" "freqbodyacc-meanfreq-z" "freqbodyaccjerk-mean-x" "freqbodyaccjerk-mean-y" "freqbodyaccjerk-mean-z" "freqbodyaccjerk-meanfreq-x" "freqbodyaccjerk-meanfreq-y" "freqbodyaccjerk-meanfreq-z" "freqbodygyro-mean-x" "freqbodygyro-mean-y" "freqbodygyro-mean-z" "freqbodygyro-meanfreq-x" "freqbodygyro-meanfreq-y" "freqbodygyro-meanfreq-z" "freqbodyaccmag-mean" "freqbodyaccmag-meanfreq" "freqbodybodyaccjerkmag-mean" "freqbodybodyaccjerkmag-meanfreq" "freqbodybodygyromag-mean" "freqbodybodygyromag-meanfreq" "freqbodybodygyrojerkmag-mean" "freqbodybodygyrojerkmag-meanfreq"
16 5 "STANDING" 0.27580333 -0.019256971 -0.10907847 0.94473061 -0.18803573 -0.16763392 0.075298227 0.0078268465 -0.0040959478 -0.026392087 -0.077647718 0.090906565 -0.10034325 -0.039654011 -0.052531686 -0.9949779 -0.9949779 -0.99492106 -0.99668182 -0.9979657 -0.99872343 -0.99132678 -0.98954595 0.018629592 0.19659504 0.14100005 -0.99820632 -0.99231646 -0.99139556 0.47792736 0.14614792 0.16077701 -0.99522956 -0.99680533 -0.99759835 0.1419167 0.012346871 0.3231988 -0.99628938 0.39152417 -0.99649153 0.51695061 -0.99800304 0.29582035 -0.99837737 0.42505851
16 5 "STANDING" 0.27790054 -0.017920961 -0.11500356 0.94434456 -0.18918611 -0.16827019 0.074003362 0.01430565 -0.0049964969 -0.027712598 -0.075243648 0.087176251 -0.095124548 -0.041723429 -0.053735398 -0.9932051 -0.9932051 -0.99506794 -0.99490677 -0.99715162 -0.99803491 -0.98729373 -0.99025315 0.019087082 0.18280938 0.01268838 -0.99724265 -0.9894672 -0.9924708 0.50799601 0.17973715 -0.024641331 -0.98985585 -0.99564455 -0.99464385 0.09971938 -0.20759752 0.057709502 -0.9954866 0.25784947 -0.99635623 0.30411893 -0.99313508 -0.0036502558 -0.99599149 0.002332899
16 5 "STANDING" 0.27901117 -0.01621176 -0.11040578 0.94421929 -0.18972873 -0.17088321 0.076057767 0.015231062 0.0049778012 -0.028079947 -0.071674115 0.085079513 -0.096119546 -0.042868908 -0.055062777 -0.99647325 -0.99647325 -0.99466184 -0.99593101 -0.99714951 -0.99806178 -0.98729091 -0.99221793 0.033720184 0.26672302 0.22893568 -0.99733855 -0.98880549 -0.99333524 0.29020178 0.1292812 -0.13782251 -0.99032118 -0.99659338 -0.99511577 -0.0056914395 -0.10982747 0.15795897 -0.9962485 0.39977263 -0.99667978 0.35273299 -0.99313947 -0.085528414 -0.99623247 0.015497288
16 5 "STANDING" 0.27657739 -0.018165743 -0.10854743 0.94451255 -0.18939398 -0.17195857 0.077660361 0.013340545 -0.0027308595 -0.027122946 -0.073996246 0.085297541 -0.10199674 -0.038328403 -0.05790376 -0.99922526 -0.99922526 -0.99607947 -0.99736423 -0.9974754 -0.99852304 -0.99273952 -0.99557783 -0.0036975918 0.38948831 0.31112348 -0.99869996 -0.99033361 -0.99437526 0.23724648 0.25860512 -0.089868447 -0.99404653 -0.99664292 -0.99616202 0.35469831 0.27798189 0.39065803 -0.99867564 0.61051055 -0.99598263 0.43931684 -0.99744106 0.30117245 -0.9982699 0.53920225
16 5 "STANDING" 0.27822259 -0.015228927 -0.10647739 0.94438847 -0.18964564 -0.17177659 0.077612834 0.009114656 -0.0062885627 -0.027381505 -0.070053747 0.082513991 -0.099528234 -0.036900763 -0.056640245 -0.99766658 -0.99766658 -0.99444705 -0.99664488 -0.9970433 -0.99849075 -0.99160397 -0.99141659 -0.10295818 0.21730827 0.38786258 -0.99907537 -0.99166923 -0.98917717 0.18124042 0.0058018584 0.074067635 -0.99478916 -0.99597384 -0.99705104 0.10124935 0.30710433 0.44600052 -0.99677519 0.5621731 -0.99555946 0.53623793 -0.99728323 0.27856446 -0.99790697 0.57881691
16 5 "STANDING" 0.27895577 -0.015977427 -0.10078917 0.94454359 -0.18855006 -0.17064444 0.074515444 0.005168326 0.0024450849 -0.029140154 -0.069504239 0.087511379 -0.096144023 -0.043649374 -0.054450226 -0.99486496 -0.99486496 -0.99316811 -0.99562327 -0.99682439 -0.99769429 -0.98996777 -0.99029722 -0.13831124 0.092667785 0.40444464 -0.998097 -0.99282948 -0.98778384 0.16595286 -0.059133313 0.12338091 -0.99365671 -0.99477773 -0.99602658 0.27791395 0.079774141 0.28515628 -0.99607262 0.51987302 -0.99377864 0.63752291 -0.9965328 0.24748144 -0.99789492 0.27228926
16 5 "STANDING" 0.27800726 -0.018690608 -0.10781526 0.9451963 -0.18787341 -0.16827168 0.074377893 0.0086674177 -0.0025314148 -0.028497785 -0.078629005 0.089157934 -0.096700266 -0.043367738 -0.049832649 -0.99558826 -0.99558826 -0.99559476 -0.99524031 -0.99695795 -0.99842009 -0.99166568 -0.99196423 -0.0017722791 0.06364946 0.28702299 -0.99810843 -0.99335134 -0.99158904 0.19233088 -0.065662637 0.1771187 -0.99453875 -0.99440313 -0.9956762 0.056279798 -0.053484884 0.61620084 -0.99544382 0.32482846 -0.99549283 0.63911535 -0.99691575 0.31907611 -0.99768131 0.30330912
16 5 "STANDING" 0.27752325 -0.016059494 -0.11436953 0.94533122 -0.18860104 -0.16841624 0.074987836 0.01773782 0.0055925248 -0.027442679 -0.078999792 0.085330049 -0.097607888 -0.036040332 -0.051561357 -0.99756445 -0.99756445 -0.99554286 -0.9953493 -0.99700075 -0.99967316 -0.99015546 -0.99373552 0.11057839 0.3263703 0.35573216 -0.99910489 -0.99162909 -0.99206375 0.30579072 0.072061125 0.11755841 -0.99363225 -0.99449672 -0.99367806 0.033232622 -0.017830027 0.16102966 -0.99602657 0.34170923 -0.9948351 0.49206541 -0.99429726 0.011839437 -0.99692819 0.16305841
16 5 "STANDING" 0.27805426 -0.016169844 -0.10242699 0.94515119 -0.18819123 -0.16982418 0.076449256 0.011897806 0.0078027819 -0.027554554 -0.068573262 0.085379089 -0.10070572 -0.038753766 -0.057721358 -0.99541558 -0.99541558 -0.99539343 -0.99482684 -0.99662893 -0.99886377 -0.98788142 -0.99256622 0.0078036287 0.13559167 0.41710974 -0.99837837 -0.98897719 -0.99227347 0.30922521 0.099994193 0.17394388 -0.99156596 -0.99498258 -0.99420639 0.082668023 -0.091988392 0.063932182 -0.99639074 0.41285366 -0.99338674 0.43506583 -0.99396628 -0.012383319 -0.99694727 0.22556392
16 5 "STANDING" 0.27889218 -0.018997921 -0.1010509 0.94539153 -0.18798154 -0.16721022 0.07556353 0.0089000067 -0.012538789 -0.027931716 -0.073021302 0.085438257 -0.09907201 -0.042221939 -0.055888133 -0.99405137 -0.99405137 -0.99541333 -0.995544 -0.99569394 -0.99690281 -0.98841925 -0.99210141 0.02773051 0.22735985 0.35397139 -0.99593066 -0.98923988 -0.99332473 0.25346796 0.10731273 0.35419866 -0.99433285 -0.99358722 -0.997559 0.1660358 0.086986143 0.25151274 -0.99611868 0.52378504 -0.99489985 0.38510899 -0.99467334 0.42957966 -0.99575346 0.49002068
16 5 "STANDING" 0.28005167 -0.017094664 -0.10649997 0.94585942 -0.18884837 -0.16480418 0.075533884 0.011712088 -0.0018691366 -0.028873664 -0.075815524 0.085884718 -0.096987093 -0.041325156 -0.057248951 -0.99453548 -0.99453548 -0.99140453 -0.99507998 -0.99491207 -0.99615506 -0.99199995 -0.98769711 0.24484437 0.18566344 0.34621793 -0.99370983 -0.99206792 -0.98642219 0.43485071 0.087727343 0.23962945 -0.99396514 -0.99268896 -0.99670513 0.17792177 0.090506142 0.37824944 -0.9927587 0.62749782 -0.99151064 0.23731312 -0.99408684 0.47404712 -0.99508111 0.35284281
16 5 "STANDING" 0.27878243 -0.016035751 -0.10965279 0.94648409 -0.18853417 -0.16499611 0.077029449 0.015117364 0.0091404558 -0.029217525 -0.071131123 0.086845633 -0.098547828 -0.040910655 -0.055587117 -0.99478963 -0.99478963 -0.99130518 -0.99524378 -0.99637615 -0.99687422 -0.9920205 -0.98444839 0.29913489 0.3719431 0.43445362 -0.99415406 -0.99132692 -0.98486273 0.61287023 0.15425157 0.21607267 -0.99349951 -0.99440661 -0.99678246 -0.065332168 -0.0035442526 0.27615552 -0.99319118 0.60630897 -0.99098887 0.38390044 -0.99604481 0.22488757 -0.9966159 0.14331924
16 5 "STANDING" 0.27709422 -0.014826141 -0.10867147 0.94706974 -0.18765073 -0.16542785 0.070914523 0.01681834 -0.016537376 -0.026311295 -0.079184332 0.086656732 -0.098300554 -0.052632772 -0.042899518 -0.99503602 -0.99503602 -0.99486318 -0.99291738 -0.9961691 -0.99774523 -0.99085903 -0.98957372 0.27410751 0.30976569 0.3141428 -0.9972242 -0.99133193 -0.99257507 0.38165058 0.17334674 -0.12925476 -0.99435466 -0.98415646 -0.98855413 0.027162608 -0.17658535 0.32191188 -0.99497695 0.41078138 -0.99431648 0.76546263 -0.98320402 -0.13233519 -0.99436982 0.048462942
16 5 "STANDING" 0.6315101 0.096535787 0.18429074 0.80945367 -0.26902636 -0.35967783 -0.015500735 -0.056502871 -0.22532358 -0.032128136 0.063627562 -0.015417873 -0.09652651 -0.093084758 0.0066926556 -0.56331978 -0.56331978 -0.97395366 -0.91596048 -0.9888835 -0.86524127 -0.84483347 -0.69535274 -0.53334599 -0.60241402 -0.40104441 -0.98250978 -0.96697052 -0.96292938 -0.035839678 -0.37765331 0.084268752 -0.96614546 -0.93896415 -0.92675211 -0.59032623 -0.036546682 0.38719158 -0.70838534 -0.60339604 -0.96795031 -0.24949318 -0.90824534 -0.055087372 -0.98498028 0.058368532
16 5 "STANDING" 0.278532 -0.018794048 -0.126191 0.90959154 -0.21002361 -0.25925129 0.032039575 -0.052658448 -0.10059747 -0.016329501 -0.036958745 0.05002648 -0.10064354 -0.055374323 -0.037377644 -0.91631272 -0.91631272 -0.9897644 -0.97056563 -0.99421563 -0.94517231 -0.91772383 -0.90461111 -0.4144424 -0.022884011 -0.0062972978 -0.99271345 -0.98483249 -0.98940771 -0.043061164 -0.24260061 -0.25351262 -0.9842245 -0.98048211 -0.97560472 -0.33976096 -0.17161215 -0.021454425 -0.87730749 -0.031833772 -0.98940369 0.18595631 -0.97313306 -0.152986 -0.99488095 0.37164886
16 5 "STANDING" 0.26212848 -0.025578874 -0.11781121 0.91574695 -0.20714933 -0.2602987 0.090274025 0.023645673 0.028580502 -0.027948606 -0.083944526 0.094501954 -0.10251126 -0.046087155 -0.050130864 -0.96950846 -0.96950846 -0.99225604 -0.98966469 -0.99589622 -0.98581195 -0.97481733 -0.96956932 -0.47320564 -0.042418038 -0.22067371 -0.99499883 -0.98695878 -0.98933931 0.42974421 0.19201929 0.17054968 -0.98979922 -0.99170951 -0.99084145 0.099774772 0.089810029 -0.13812092 -0.96618279 -0.22246074 -0.9926525 0.2935437 -0.99431441 0.082827592 -0.99610059 0.64136357
16 5 "STANDING" 0.28533381 -0.015457169 -0.10263119 0.90941877 -0.21272825 -0.26569221 0.075912898 0.0084603924 0.0016999166 -0.029313147 -0.096197059 0.10309674 -0.097588517 -0.043270863 -0.053268859 -0.99326329 -0.99326329 -0.99311917 -0.98928085 -0.99645767 -0.99591746 -0.99130966 -0.98994764 -0.014546719 0.359554 0.20187829 -0.99517995 -0.99037631 -0.99017087 0.49851252 0.20014689 0.046700504 -0.99270419 -0.99603882 -0.99641138 0.090581728 0.25652666 0.26533344 -0.99080679 0.33402457 -0.99297067 0.30127652 -0.99552483 0.19989407 -0.99672451 0.65639021
16 5 "STANDING" 0.27645975 -0.018821103 -0.11535662 0.91164928 -0.21220353 -0.26372601 0.075165821 0.0095398313 0.004788785 -0.027319784 -0.095485355 0.098383073 -0.098798464 -0.037836861 -0.055878555 -0.99799459 -0.99799459 -0.99499754 -0.99069734 -0.99616435 -0.996365 -0.99676989 -0.99350644 0.2044831 0.49029832 0.66184826 -0.99436849 -0.99516669 -0.99017058 0.58826862 0.42418679 0.36878524 -0.99396431 -0.99532498 -0.99708048 0.078213895 0.30183551 0.5898854 -0.99736427 0.45298668 -0.9957779 0.6203265 -0.99555169 0.32929602 -0.99687488 0.42483769
16 5 "STANDING" 0.27730205 -0.020253744 -0.11012138 0.91118578 -0.21330966 -0.26558763 0.074072655 0.011330048 -0.002482084 -0.028280929 -0.088052197 0.094520189 -0.098193816 -0.038661491 -0.055996286 -0.99667609 -0.99667609 -0.99438711 -0.99267429 -0.99660289 -0.99605415 -0.99491722 -0.99205988 0.086149923 0.24201659 0.31961364 -0.99403481 -0.99462834 -0.99084288 0.25443215 0.082171626 0.14577566 -0.9925188 -0.99517995 -0.99560703 -0.090951479 -0.017243628 0.27791176 -0.99564139 0.46574933 -0.99395524 0.5370684 -0.99393597 0.17748752 -0.99700551 0.32731891
16 5 "STANDING" 0.27429162 -0.018835045 -0.10940936 0.91066246 -0.2151025 -0.26668929 0.077754906 0.0093291266 0.0058172327 -0.029170487 -0.076667057 0.087984698 -0.10008298 -0.041196344 -0.052809616 -0.99668842 -0.99668842 -0.99482123 -0.99496607 -0.99728068 -0.99647022 -0.99196309 -0.9931897 0.083199069 0.15706549 0.16662854 -0.99489398 -0.99206546 -0.99197006 0.35043167 -0.10005324 0.11433141 -0.99098893 -0.99654666 -0.99502536 0.021755662 -0.2327754 0.070167718 -0.99794907 0.5424451 -0.99450659 0.54674989 -0.99440059 0.12165527 -0.99745512 0.21294577
16 5 "STANDING" 0.27415935 -0.015415016 -0.11133583 0.90979403 -0.21573826 -0.26748219 0.075568939 0.010790784 -0.00032026434 -0.028129239 -0.074341909 0.086588479 -0.097940994 -0.040216937 -0.055019418 -0.99541778 -0.99541778 -0.99202988 -0.99410055 -0.99582508 -0.99574202 -0.98641387 -0.9930412 0.15305226 0.14292228 0.45849259 -0.99384152 -0.98717294 -0.99041926 0.41832024 0.083495127 0.18241459 -0.99151124 -0.99370439 -0.99410093 -0.026283349 0.050753563 0.013121854 -0.99548419 0.58975877 -0.99306127 0.26334599 -0.99432615 0.20777231 -0.99471593 0.20938066
16 5 "STANDING" 0.27217016 -0.020339578 -0.11573155 0.90872249 -0.21517856 -0.26880302 0.074242847 0.0072071384 -0.006881531 -0.026975437 -0.080032905 0.08870151 -0.092848262 -0.03945057 -0.056954112 -0.98971417 -0.98971417 -0.99157822 -0.99352166 -0.99592423 -0.99423744 -0.98355779 -0.99060707 -0.0023008401 0.05121004 0.36200713 -0.9933037 -0.9870495 -0.9906587 0.23649557 0.040444577 0.11724058 -0.99221168 -0.99226953 -0.99404671 0.29232299 -0.07387891 0.11266564 -0.99373522 0.33588146 -0.99327368 0.12643238 -0.99421113 0.31625953 -0.99492876 0.41208099
16 5 "STANDING" 0.27210868 -0.024229055 -0.11435656 0.90686981 -0.21766286 -0.2716469 0.076052689 0.015984296 0.0081382282 -0.027312509 -0.070564672 0.082639703 -0.098163481 -0.037221383 -0.058615185 -0.9905264 -0.9905264 -0.99609147 -0.99342463 -0.99734312 -0.99631013 -0.98747822 -0.99402233 0.059458945 0.0079830129 0.069743764 -0.99518922 -0.99070886 -0.99638353 0.39604292 -0.094708354 0.27794868 -0.99423864 -0.99205479 -0.99406061 -0.062045015 -0.14058437 0.11541132 -0.99637261 0.0488226 -0.99793428 0.34660002 -0.99437006 0.16101331 -0.99715815 0.58165744
16 5 "STANDING" 0.28376931 -0.01451083 -0.096134819 0.90548887 -0.22118748 -0.27324934 0.075559944 0.015537486 -0.0059269555 -0.026335832 -0.065264639 0.079582333 -0.10318759 -0.040196133 -0.050561745 -0.98938252 -0.98938252 -0.99335622 -0.992137 -0.99731384 -0.99651834 -0.98465632 -0.98753744 -0.0055023688 -0.079621546 0.30346644 -0.99582918 -0.98995049 -0.98581503 0.36898693 -0.14586292 0.2620588 -0.99277662 -0.99416144 -0.99464088 0.19247595 -0.32617794 0.077270917 -0.98880534 0.20589329 -0.98899376 0.288785 -0.99583409 0.064407005 -0.99778789 0.43063547
16 5 "STANDING" 0.27875071 -0.017161624 -0.1019097 0.90728678 -0.2202087 -0.2689548 0.072941407 0.002430296 -0.0092687021 -0.027329746 -0.078898172 0.089930087 -0.097955403 -0.044222605 -0.051380041 -0.98602801 -0.98602801 -0.99298322 -0.99267798 -0.99737995 -0.99428552 -0.98386932 -0.98110771 -0.13705708 -0.024426309 0.23632303 -0.99569521 -0.99072028 -0.98528466 0.45062992 -0.10186903 0.23227932 -0.99378011 -0.99373891 -0.99456353 0.011764147 -0.19598093 0.11113244 -0.98762389 0.20739384 -0.98694932 0.5494005 -0.99618417 0.11397353 -0.99816579 0.43595886
16 5 "STANDING" 0.26905233 -0.023603755 -0.1186904 0.90755167 -0.22076229 -0.26689844 0.079271549 0.013667345 -0.00069317575 -0.028826115 -0.079417599 0.091301183 -0.094322838 -0.039753726 -0.05704393 -0.98970761 -0.98970761 -0.99496561 -0.99612587 -0.99779349 -0.99565331 -0.99223001 -0.98883126 0.14068009 0.15989772 0.17046486 -0.99483097 -0.99372274 -0.98971299 0.39425671 0.2178832 0.05255014 -0.99471576 -0.99590571 -0.99637956 0.33082917 -0.038523538 0.12828602 -0.99325478 0.22062076 -0.99146753 0.49841108 -0.99631179 0.049018614 -0.99804749 0.74347216
16 5 "STANDING" 0.27708569 -0.019376825 -0.10997466 0.90490152 -0.22400962 -0.27071732 0.080066076 0.020382838 -0.0038834468 -0.027237732 -0.07174127 0.084162169 -0.10142744 -0.03965038 -0.054236772 -0.99218727 -0.99218727 -0.99150862 -0.99692197 -0.99705178 -0.99524708 -0.98946032 -0.98381829 0.18909539 0.5346252 0.041762119 -0.99432741 -0.9895797 -0.98623266 0.39102477 0.23648289 0.06619715 -0.99527333 -0.99465823 -0.99732589 0.076749951 0.26912355 0.21467071 -0.98923845 0.42604433 -0.98782599 0.26837718 -0.99596379 0.20514653 -0.99708559 0.32107314
16 5 "STANDING" 0.28153392 -0.017393524 -0.10476397 0.90457634 -0.22526538 -0.27164406 0.072750504 0.0083343422 -0.00053917394 -0.028962949 -0.07085436 0.083617126 -0.099826308 -0.040358716 -0.054858895 -0.9955745 -0.9955745 -0.99242773 -0.99648677 -0.99676931 -0.99688784 -0.99354833 -0.98601641 0.098846386 0.53513275 0.28315437 -0.99649559 -0.991373 -0.98535377 0.081619735 0.24358425 0.13562739 -0.99484962 -0.99478384 -0.99709843 0.070106505 0.26778792 0.20705427 -0.99236664 0.65867756 -0.98920589 0.33154277 -0.99590056 0.23427126 -0.99662278 0.32968239
16 5 "STANDING" 0.27979561 -0.015396374 -0.10662367 0.90569647 -0.22536121 -0.27017524 0.075946278 0.0027563446 -0.0043029342 -0.057117588 -0.066872036 0.092974019 -0.13479169 -0.034034052 -0.045034953 -0.99553505 -0.99553505 -0.99480098 -0.96995818 -0.99533308 -0.99694657 -0.98866848 -0.98856636 0.06493512 0.26320056 0.31406631 -0.99601397 -0.99060926 -0.98875366 0.44654087 -0.039858729 0.2387998 -0.93748434 -0.99152615 -0.98713167 -0.065436602 0.28590388 0.30889582 -0.99365819 0.53224056 -0.99205228 0.30942028 -0.93703234 -0.23205427 -0.99337486 -0.0039710099
16 4 "SITTING" 0.55913494 0.089041584 0.19595097 0.84796294 -0.18002068 -0.35094005 -0.12550522 -0.29119003 -0.48364101 0.01500922 -0.16800611 0.1847856 -0.11151394 -0.067296663 -0.011739206 -0.49996218 -0.49996218 -0.96680777 -0.90875545 -0.98766571 -0.73262121 -0.56547858 -0.42474525 -0.41090246 -0.040542415 -0.13402054 -0.98262694 -0.95927532 -0.96357149 -0.11977935 -0.71008304 -0.19361308 -0.97328358 -0.95806589 -0.92919425 -0.083369705 -0.11966504 -0.095995184 -0.31535905 -0.28350345 -0.96340997 -0.13549641 -0.97786818 -0.36501138 -0.98272229 -0.31749951
16 4 "SITTING" 0.2107581 -0.03971768 -0.16508983 0.94847705 -0.11330455 -0.23430201 0.082392656 0.014252455 -0.017826511 -0.0089490315 -0.21262121 0.2210013 -0.10353006 -0.031593152 -0.070524795 -0.9191053 -0.9191053 -0.99093371 -0.91197437 -0.99628768 -0.98301002 -0.97247743 -0.95835504 -0.87193162 -0.58298464 -0.45511795 -0.99450637 -0.98965292 -0.984324 0.16286831 -0.18403617 -0.17404667 -0.98972043 -0.98934176 -0.98155846 -0.15448395 -0.040155078 0.21839433 -0.96608298 -0.59687384 -0.99061515 0.44197796 -0.98102965 -0.069991873 -0.99580359 0.18490852
16 4 "SITTING" 0.28277302 -0.012262981 -0.10652381 0.92782985 -0.12538125 -0.25196451 0.087092662 0.027285754 0.032537953 -0.021633569 -0.17269393 0.17379635 -0.10234373 -0.03080664 -0.069730144 -0.96800794 -0.96800794 -0.99117502 -0.94248165 -0.99618492 -0.98635264 -0.97670525 -0.96278311 -0.21783442 -0.042858129 -0.033720579 -0.99454055 -0.99139556 -0.98627689 0.2621422 -0.075130746 0.27515959 -0.9922747 -0.98419736 -0.97766162 0.19381291 -0.34396117 -0.086330587 -0.96937519 -0.11929135 -0.98930299 0.57542249 -0.97423301 -0.30963665 -0.99593168 0.28154208
16 4 "SITTING" 0.29559869 -0.0049618945 -0.073235322 0.92801927 -0.12353105 -0.25276146 0.091400226 0.065242083 0.13612494 -0.019052417 -0.011231462 0.077026374 -0.076218546 0.064550686 -0.12850187 -0.95774574 -0.95774574 -0.98297447 -0.91129977 -0.98737671 -0.9835836 -0.94795429 -0.88807576 -0.075199441 0.34662051 0.2774055 -0.98921848 -0.97986782 -0.9731734 0.10314026 -0.3475352 -0.56084126 -0.96147276 -0.85347044 -0.88097589 -0.065632348 -0.25940027 -0.052555606 -0.8827379 0.074243801 -0.97762042 0.11823802 -0.82952842 -0.26410698 -0.97730152 -0.32755416
16 4 "SITTING" 0.32477958 0.07645949 0.20352816 0.93722515 -0.10701125 -0.21882282 0.061603302 -0.050440556 -0.047252897 -0.029313437 -0.047169593 0.079688377 -0.13928939 -0.28123277 0.15798188 -0.65618713 -0.65618713 -0.95166973 -0.72786819 -0.95930661 -0.96188644 -0.8428669 -0.77577566 -0.39121424 -0.40447088 -1 -0.97101141 -0.92325929 -0.93144288 -0.084112985 -0.32270979 -0.22227046 -0.91196611 -0.65802272 -0.63612507 -0.18651609 -0.23252038 -0.04456353 -0.76675838 -0.8873453 -0.92875509 -0.24243773 -0.55460342 -0.091742762 -0.93318353 -0.32330493
16 4 "SITTING" 0.32701522 0.083562858 0.17949825 0.95589908 -0.054059837 -0.10508334 0.053602165 -0.00027667018 -0.074539202 -0.020516695 -0.052113944 0.040373631 -0.12393909 -0.14406692 0.022864454 -0.58249667 -0.58249667 -0.90085165 -0.65796901 -0.92117505 -0.93092587 -0.78255028 -0.64534897 -0.097200181 -0.45372143 -0.75288996 -0.92896626 -0.86431017 -0.84993532 -0.0044979518 -0.31642189 -0.79318219 -0.88977295 -0.6832721 -0.6741367 -0.25220399 -0.79152467 -0.60072103 -0.68494406 -0.60872885 -0.86160715 -0.46866471 -0.64000196 -0.55992112 -0.8824533 -0.34671351
16 4 "SITTING" 0.2786206 0.028207332 -0.051477986 0.9701606 0.002396725 -0.0044257478 0.089996035 0.072193641 0.074542193 -0.018764738 -0.042251757 0.05542263 -0.058507887 0.20062957 -0.25973529 -0.82558834 -0.82558834 -0.9309533 -0.82562214 -0.94778035 -0.9422641 -0.82670001 -0.76868054 -0.017734428 -0.14487957 -0.44261859 -0.93444778 -0.891896 -0.87200437 -0.0025579184 -0.27614724 -0.81777883 -0.91490413 -0.69113814 -0.69514089 0.21208434 0.014157707 0.2368451 -0.80498894 -0.23370323 -0.86318356 -0.6160479 -0.63724705 0.21530212 -0.88504855 -0.54002556
16 4 "SITTING" 0.26881223 0.016831231 -0.033678708 0.96869864 0.036997368 0.031551102 0.078011273 -0.044271975 -0.076319779 -0.041192552 -0.17679487 0.15982696 -0.097967001 -0.040800541 -0.064506905 -0.91764999 -0.91764999 -0.98674922 -0.94281556 -0.99353387 -0.99342934 -0.92722953 -0.92515479 -0.13732201 -0.030672908 0.083924307 -0.99393579 -0.98176727 -0.98052575 0.28853 0.078943715 0.14120616 -0.99164358 -0.98634817 -0.98513045 0.00036091245 -0.4737239 0.20304154 -0.90810964 -0.27423139 -0.9885142 0.60305668 -0.98456845 -0.35202385 -0.99292928 0.19110375
16 4 "SITTING" 0.27716757 -0.015056479 -0.090611869 0.96590082 0.056998586 0.058052733 0.075121101 0.011701022 -0.027844433 -0.038318077 -0.1447109 0.12888134 -0.097406132 -0.040704022 -0.063557128 -0.98810615 -0.98810615 -0.98962889 -0.96374534 -0.99560437 -0.99596804 -0.9864034 -0.97708446 0.1761051 0.31539785 0.35130189 -0.99401263 -0.98478406 -0.98516708 0.29666716 0.11613289 -0.010128477 -0.99488547 -0.98914561 -0.98883294 0.20461729 -0.39441163 0.53991245 -0.97965124 0.13986732 -0.99009431 0.36108192 -0.98666152 -0.29694344 -0.99376472 0.078380852
16 4 "SITTING" 0.27574278 -0.015955482 -0.10759264 0.96560539 0.058977332 0.064643693 0.07715214 0.015174985 0.012237629 -0.034141172 -0.11160401 0.11175733 -0.095593514 -0.031428859 -0.057529726 -0.99414934 -0.99414934 -0.99287538 -0.9807022 -0.99711175 -0.99750687 -0.99060801 -0.98501641 0.20085314 0.19882918 0.27832878 -0.99546625 -0.99129073 -0.9876843 0.42075805 -0.031977984 -0.042991385 -0.99568368 -0.99006572 -0.99541312 0.27542827 0.032094405 0.28091148 -0.99413349 0.41286813 -0.99367087 0.28772494 -0.99069876 -0.10364898 -0.99731462 0.34211237
16 4 "SITTING" 0.27648995 -0.015941932 -0.10579233 0.96499041 0.059752 0.06505459 0.07833464 0.0045717005 -0.005619483 -0.029849644 -0.083818183 0.09663125 -0.10047111 -0.035729295 -0.058153753 -0.99265189 -0.99265189 -0.99088855 -0.99360515 -0.99726624 -0.99721828 -0.99026471 -0.98343358 0.1724877 0.4338907 0.20297899 -0.9951914 -0.98986949 -0.98455995 0.31799965 0.13747994 -0.059214304 -0.99554562 -0.99353161 -0.99362691 0.37581671 0.029927691 0.19332474 -0.99036901 0.45761693 -0.98920411 0.24767878 -0.99436366 0.064656586 -0.99739461 0.31783796
